timestamp,homeid,action,soc_kwh,grid_import_kwh,wasted_kwh,step_cost
2018-06-01 09:00:00,106,2,2.925,0.0,0.45168660730030435,0.0
2018-06-01 10:00:00,106,2,2.925,0.0,0.6019791451281585,0.0
2018-06-01 11:00:00,106,2,2.7587268884689378,0.0,-0.0,0.0001579594559545089
2018-06-01 12:00:00,106,1,2.7587268884689378,0.2070591666666666,0.0,0.010610229347916642
2018-06-01 13:00:00,106,0,3.0,0.4700872519040421,0.0,0.023651389441742422
2018-06-01 14:00:00,106,1,3.0,0.1366527777777778,0.0,0.006810774444444445
2018-06-01 15:00:00,106,1,3.0,0.1203930555555555,0.0,0.006140647798611109
2018-06-01 16:00:00,106,1,3.0,0.1023536111111111,0.0,0.005190095735416666
2018-06-01 17:00:00,106,1,3.0,0.0983597222222222,0.0,0.005116918649305545
2018-06-01 18:00:00,106,1,3.0,0.0916986111111111,0.0,0.004843291392361111
2018-06-01 19:00:00,106,2,2.737888304093567,0.0,-0.0,0.0002490061111111111
2018-06-01 20:00:00,106,2,2.329675730994152,0.0,-0.0,0.00038780194444444437
2018-06-01 21:00:00,106,2,0.7829812865497074,0.0,-0.0,0.001469359722222222
2018-06-01 22:00:00,106,2,0.47527222222222204,0.0,-0.0,0.0002923236111111111
2018-06-01 23:00:00,106,2,0.33998801169590626,0.0,-0.0,0.00012852
2018-06-02 00:00:00,106,2,0.24518742690058465,0.0,-0.0,9.006055555555551e-05
2018-06-02 01:00:00,106,2,0.03967309941520453,0.0,-0.0,0.0001952386111111111
2018-06-02 02:00:00,106,1,0.03967309941520453,0.0,-0.0,0.0
2018-06-02 03:00:00,106,0,1.4646730994152044,1.512125,0.0,0.0744411296875
2018-06-02 04:00:00,106,0,2.8896730994152042,1.5934433333333333,0.0,0.07845932939166667
2018-06-02 05:00:00,106,1,2.8896730994152042,0.0851163888888889,0.0,0.004141550692361111
2018-06-02 06:00:00,106,1,2.8896730994152042,0.1130211111111111,0.0,0.005551879530555544
2018-06-02 07:00:00,106,1,2.8896730994152042,0.8017386111111111,0.0,0.03957582219097222
2018-06-02 08:00:00,106,1,2.8896730994152042,1.4571263050207732,0.0,0.07382530424387748
2018-06-02 09:00:00,106,2,2.487926900584795,0.0,-0.0,0.00038165888888888887
2018-06-02 10:00:00,106,2,2.230439766081871,0.0,-0.0,0.0002446127777777778
2018-06-02 11:00:00,106,2,2.139123976608187,0.0,-0.0,8.675e-05
2018-06-02 12:00:00,106,1,2.139123976608187,0.1071658333333333,0.0,0.005537526522916654
2018-06-02 13:00:00,106,0,3.0,1.046106398891967,0.0,0.052999668686603586
2018-06-02 14:00:00,106,1,3.0,0.1242338888888889,0.0,0.006138396450000001
2018-06-02 15:00:00,106,1,3.0,0.1829708333333333,0.0,0.009182848697916666
2018-06-02 16:00:00,106,1,3.0,0.0833355555555555,0.0,0.004200320338888886
2018-06-02 17:00:00,106,1,3.0,0.0928674999999999,0.0,0.005312253168749994
2018-06-02 18:00:00,106,2,2.9093172514619883,0.0,-0.0,8.614861111111111e-05
2018-06-02 19:00:00,106,2,2.814416666666667,0.0,-0.0,9.01555555555555e-05
2018-06-02 20:00:00,106,2,2.720041228070176,0.0,-0.0,8.965666666666661e-05
2018-06-02 21:00:00,106,2,2.624661988304094,0.0,-0.0,9.061027777777771e-05
2018-06-02 22:00:00,106,2,2.5298061403508774,0.0,-0.0,9.01130555555555e-05
2018-06-02 23:00:00,106,2,2.4387941520467837,0.0,-0.0,8.64613888888888e-05
2018-06-03 00:00:00,106,2,2.2341754385964916,0.0,-0.0,0.0001943877777777777
2018-06-03 01:00:00,106,2,1.8580035087719302,0.0,-0.0,0.0003573633333333333
2018-06-03 02:00:00,106,2,1.6955809941520472,0.0,-0.0,0.0001543013888888889
2018-06-03 03:00:00,106,1,1.6955809941520472,0.1063141666666666,0.0,0.0051533134437499965
2018-06-03 04:00:00,106,1,1.6955809941520472,0.1057863888888888,0.0,0.005106308991666662
2018-06-03 05:00:00,106,0,3.0,1.4876912488457983,0.0,0.07230991061082447
2018-06-03 06:00:00,106,1,3.0,0.1322616666666666,0.0,0.006383939995833331
2018-06-03 07:00:00,106,1,3.0,0.3259666666666667,0.0,0.016011482666666667
2018-06-03 08:00:00,106,1,3.0,1.4841525,0.0,0.07388853221250001
2018-06-03 09:00:00,106,1,3.0,1.0219027777777778,0.0,0.05448785611111101
2018-06-03 10:00:00,106,1,3.0,0.2462575,0.0,0.0133582380875
2018-06-03 11:00:00,106,1,3.0,0.2541047222222222,0.0,0.01396877184236111
2018-06-03 12:00:00,106,1,3.0,0.3564563888888888,0.0,0.019982945161111106
2018-06-03 13:00:00,106,1,3.0,0.2176516666666666,0.0,0.011840794795833309
2018-06-03 14:00:00,106,1,3.0,0.0947041666666666,0.0,0.005010323937499997
2018-06-03 15:00:00,106,1,3.0,0.0895158333333333,0.0,0.004684811137499989
2018-06-03 16:00:00,106,1,3.0,0.0890266666666666,0.0,0.0049193910333333295
2018-06-03 17:00:00,106,1,3.0,0.0909897222222222,0.0,0.0054846329812499985
2018-06-03 18:00:00,106,1,3.0,0.0838463888888888,0.0,0.005080671934722217
2018-06-03 19:00:00,106,2,2.9045637426900583,0.0,-0.0,9.06644444444444e-05
2018-06-03 20:00:00,106,2,2.818033333333333,0.0,-0.0,8.22038888888888e-05
2018-06-03 21:00:00,106,2,2.7268488304093568,0.0,-0.0,8.66252777777777e-05
2018-06-03 22:00:00,106,2,2.6332605263157896,0.0,-0.0,8.89088888888888e-05
2018-06-03 23:00:00,106,2,2.5453236842105262,0.0,-0.0,8.354e-05
2018-06-04 00:00:00,106,1,2.5453236842105262,0.0919119444444444,0.0,0.004546424331944442
2018-06-04 01:00:00,106,1,2.5453236842105262,0.0832027777777777,0.0,0.004140586236111107
2018-06-04 02:00:00,106,1,2.5453236842105262,0.0915666666666666,0.0,0.004540562083333321
2018-06-04 03:00:00,106,0,3.0,0.5631733148661127,0.0,0.02742222596468144
2018-06-04 04:00:00,106,1,3.0,0.0826697222222222,0.0,0.003914618021527768
2018-06-04 05:00:00,106,1,3.0,0.0965863888888888,0.0,0.004837529287499995
2018-06-04 06:00:00,106,1,3.0,0.0856716666666666,0.0,0.00430414453333333
2018-06-04 07:00:00,106,1,3.0,0.0847194444444444,0.0,0.004523594736111108
2018-06-04 08:00:00,106,1,3.0,0.0913611111111111,0.0,0.004827292708333333
2018-06-04 09:00:00,106,2,2.907958187134503,0.0,-0.0,8.74397222222222e-05
2018-06-04 10:00:00,106,2,2.8200005847953213,0.0,-0.0,8.35597222222222e-05
2018-06-04 11:00:00,106,1,2.8200005847953213,0.0836336111111111,0.0,0.004463943993055547
2018-06-04 12:00:00,106,1,2.8200005847953213,0.9541791666666668,0.0,0.05009440625000001
2018-06-04 13:00:00,106,0,3.0,0.5095702908587261,0.0,0.026710058856378904
2018-06-04 14:00:00,106,1,3.0,0.2079375,0.0,0.010672392187500001
2018-06-04 15:00:00,106,1,3.0,0.2197536111111111,0.0,0.011733744065277756
2018-06-04 16:00:00,106,2,2.767395029239766,0.0,-0.0,0.00022097472222222221
2018-06-04 17:00:00,106,2,2.5469698830409357,0.0,-0.0,0.0002094038888888889
2018-06-04 18:00:00,106,2,2.311727192982456,0.0,-0.0,0.0002234805555555555
2018-06-04 19:00:00,106,2,2.087458479532164,0.0,-0.0,0.0002130552777777777
2018-06-04 20:00:00,106,2,1.9595143274853803,0.0,-0.0,0.00012154694444444441
2018-06-04 21:00:00,106,2,1.5013321637426902,0.0,-0.0,0.0004352730555555555
2018-06-04 22:00:00,106,2,1.3978269005847954,0.0,-0.0,9.833e-05
2018-06-04 23:00:00,106,2,1.3012786549707605,0.0,-0.0,9.17208333333333e-05
2018-06-05 00:00:00,106,1,1.3012786549707605,0.0880141666666666,0.0,0.004296191510416663
2018-06-05 01:00:00,106,1,1.3012786549707605,0.0912252777777777,0.0,0.004514738997222218
2018-06-05 02:00:00,106,1,1.3012786549707605,0.0872133333333333,0.0,0.004332540366666656
2018-06-05 03:00:00,106,1,1.3012786549707605,0.0849669444444444,0.0,0.00408775969722222
2018-06-05 04:00:00,106,0,2.72627865497076,1.6092125,0.0,0.07711287234375
2018-06-05 05:00:00,106,0,3.0,0.38203634272083736,0.0,0.017991691853293294
2018-06-05 06:00:00,106,1,3.0,0.0968425,0.0,0.0049384832875
2018-06-05 07:00:00,106,1,3.0,0.1381786111111111,0.0,0.007850963236805555
2018-06-05 08:00:00,106,2,2.909221052631579,0.0,-0.0,8.624e-05
2018-06-05 09:00:00,106,2,2.8498322086140973,0.0,-0.0,5.6419401816608e-05
2018-06-05 10:00:00,106,2,2.815548319166032,0.0,-0.0,3.2569694975662094e-05
2018-06-05 11:00:00,106,2,2.815548319166032,0.0,0.041701036206473,0.0
2018-06-05 12:00:00,106,1,2.815548319166032,0.0,0.0326288268583943,0.0
2018-06-05 13:00:00,106,1,2.815548319166032,0.0,0.025781596645099006,0.0
2018-06-05 14:00:00,106,0,3.0,0.2069635366432535,0.0,0.011040601210667064
2018-06-05 15:00:00,106,1,3.0,0.06860799979472201,0.0,0.0035897420692593426
2018-06-05 16:00:00,106,1,3.0,0.10365761374782531,0.0,0.00546534768485409
2018-06-05 17:00:00,106,2,2.078255649810923,0.0,-0.0,0.0008756571326796232
2018-06-05 18:00:00,106,2,1.8850287492261275,0.0,-0.0,0.0001835655555555555
2018-06-05 19:00:00,106,2,1.7890895679395777,0.0,-0.0,9.11422222222222e-05
2018-06-05 20:00:00,106,2,1.682119977296303,0.0,-0.0,0.00010162111111111111
2018-06-05 21:00:00,106,2,1.5149106205711567,0.0,-0.0,0.0001588488888888889
2018-06-05 22:00:00,106,2,1.395264714138408,0.0,-0.0,0.00011366361111111111
2018-06-05 23:00:00,106,2,1.3028246556588758,0.0,-0.0,8.78180555555555e-05
2018-06-06 00:00:00,106,2,1.2098571117992267,0.0,-0.0,8.83191666666666e-05
2018-06-06 01:00:00,106,1,1.2098571117992267,0.0888380555555555,0.0,0.004355063578472219
2018-06-06 02:00:00,106,1,1.2098571117992267,0.0888261111111111,0.0,0.004327830198611111
2018-06-06 03:00:00,106,0,2.6348571117992265,1.5886872222222221,0.0,0.0762874509861111
2018-06-06 04:00:00,106,0,3.0,0.472817879392627,0.0,0.022548881076176055
2018-06-06 05:00:00,106,1,3.0,0.08877,0.0,0.004306454625
2018-06-06 06:00:00,106,1,3.0,0.1857516666666666,0.0,0.009422253291666644
2018-06-06 07:00:00,106,1,3.0,0.0984927777777777,0.0,0.005100940961111107
2018-06-06 08:00:00,106,2,2.9118976608187133,0.0,-0.0,8.36972222222222e-05
2018-06-06 09:00:00,106,1,2.9118976608187133,0.014599779393433099,0.0,0.0007546990962950405
2018-06-06 10:00:00,106,1,2.9118976608187133,0.0,0.01292233795198279,0.0
2018-06-06 11:00:00,106,1,2.9118976608187133,0.0439571503102837,0.0,0.0023046733907681745
2018-06-06 12:00:00,106,1,2.9118976608187133,0.0,2.811946965287761,0.0
