timestamp,homeid,demand_kwh,solar_kwh,price_kwh,net_load_kwh,soc_kwh,grid_import_kwh,grid_export_kwh,wasted_kwh,throughput_kwh,step_cost,action,episode
2018-06-23 21:00:00,145,0.076543889939785,0.0,0.058742500841617584,0.076543889939785,0.0,0.076543889939785,0.0,0.0,0.0,0.004496379519208504,2,
2018-06-23 22:00:00,145,0.07359249889850616,-0.0,0.0578325018286705,0.07359249889850616,0.0,0.07359249889850616,0.0,0.0,0.0,0.00425603832712429,2,
2018-06-23 23:00:00,145,0.07221666723489761,-0.0,0.05685500055551529,0.07221666723489761,0.0,0.07221666723489761,0.0,0.0,0.0,0.004105878655757567,2,
2018-06-24 00:00:00,145,0.07902055233716965,-0.0,0.05087750032544136,0.07902055233716965,0.0,0.07902055233716965,0.0,0.0,0.0,0.004020368177250905,2,
2018-06-24 01:00:00,145,0.06988055258989334,-0.0,0.0516900010406971,0.06988055258989334,0.0,0.06988055258989334,0.0,0.0,0.0,0.003612125836096075,2,
2018-06-24 02:00:00,145,0.08370416611433029,-0.0,0.05157250165939331,0.08370416611433029,0.0,0.08370416611433029,0.0,0.0,0.0,0.004316833245829432,2,
2018-06-24 03:00:00,145,0.06525305658578873,-0.0,0.0501599982380867,0.06525305658578873,0.0,0.06525305658578873,0.0,0.0,0.0,0.0032730932033729343,2,
2018-06-24 04:00:00,145,0.08761555701494217,-0.0,0.05028250068426132,0.08761555701494217,0.0,0.08761555701494217,0.0,0.0,0.0,0.0044055293055557665,2,
2018-06-24 05:00:00,145,0.06389360874891281,-0.0,0.048567499965429306,0.06389360874891281,0.0,0.06389360874891281,0.0,0.0,0.0,0.0031031528407039766,2,
2018-06-24 06:00:00,145,0.08673860877752304,-0.0,0.04804249852895737,0.08673860877752304,0.0,0.08673860877752304,0.0,0.0,0.0,0.004167139484597959,2,
2018-06-24 07:00:00,145,0.06249444559216499,0.012803420424461365,0.0474650003015995,0.04969102516770363,0.0,0.04969102516770363,0.0,0.0,0.0,0.002358584524571841,2,
2018-06-24 08:00:00,145,0.08128027617931366,0.08179067820310593,0.044987499713897705,-0.0005104020237922668,0.0,0.0,0.0005104020237922668,0.0005104020237922668,0.0,0.0,2,
2018-06-24 09:00:00,145,0.0689811110496521,0.2337539941072464,0.046537499874830246,-0.1647728830575943,0.0,0.0,0.1647728830575943,0.1647728830575943,0.0,0.0,2,
2018-06-24 10:00:00,145,0.1094222217798233,0.30862122774124146,0.04832249879837036,-0.19919900596141815,0.0,0.0,0.19919900596141815,0.19919900596141815,0.0,0.0,2,
2018-06-24 11:00:00,145,0.08467750251293182,0.3265236020088196,0.04892750084400177,-0.24184609949588776,0.0,0.0,0.24184609949588776,0.24184609949588776,0.0,0.0,2,
2018-06-24 12:00:00,145,0.08486028015613556,0.35761144757270813,0.048579998314380646,-0.27275116741657257,0.0,0.0,0.27275116741657257,0.27275116741657257,0.0,0.0,2,
2018-06-24 13:00:00,145,0.09584583342075348,0.438410222530365,0.047587499022483826,-0.3425643891096115,0.0,0.0,0.3425643891096115,0.3425643891096115,0.0,0.0,2,
2018-06-24 14:00:00,145,0.09253444522619247,0.3422183394432068,0.047052498906850815,-0.2496838942170143,0.0,0.0,0.2496838942170143,0.2496838942170143,0.0,0.0,2,
2018-06-24 15:00:00,145,0.10518500208854675,0.3012637794017792,0.045842498540878296,-0.19607877731323242,0.0,0.0,0.19607877731323242,0.19607877731323242,0.0,0.0,2,
2018-06-24 16:00:00,145,0.0913613885641098,0.22825635969638824,0.04743750020861626,-0.13689497113227844,0.0,0.0,0.13689497113227844,0.13689497113227844,0.0,0.0,2,
2018-06-24 17:00:00,145,0.10965444147586823,0.12944740056991577,0.050027500838041306,-0.019792959094047546,0.0,0.0,0.019792959094047546,0.019792959094047546,0.0,0.0,2,
2018-06-24 18:00:00,145,0.09117055684328079,5.557397725314245e-17,0.05270000174641609,0.09117055684328074,0.0,0.09117055684328074,0.0,0.0,0.0,0.004804688504862623,2,
2018-06-24 19:00:00,145,0.11134444177150726,0.0,0.060122501105070114,0.11134444177150726,0.0,0.11134444177150726,0.0,0.0,0.0,0.00669430632345086,2,
2018-06-24 20:00:00,145,0.5000580549240112,0.0,0.06025249883532524,0.5000580549240112,0.0,0.5000580549240112,0.0,0.0,0.0,0.030129747371903992,2,
2018-06-24 21:00:00,145,0.26134055852890015,0.0,0.06052500009536743,0.26134055852890015,0.0,0.26134055852890015,0.0,0.0,0.0,0.01581763732988506,2,
2018-06-24 22:00:00,145,0.12902916967868805,-0.0,0.05669249966740608,0.12902916967868805,0.0,0.12902916967868805,0.0,0.0,0.0,0.007314986159094705,2,
2018-06-24 23:00:00,145,0.12041444331407547,0.0,0.052639998495578766,0.12041444331407547,0.0,0.12041444331407547,0.0,0.0,0.0,0.006338616114898887,2,
2018-06-25 00:00:00,145,0.07587610930204391,0.0,0.051717501133680344,0.07587610930204391,0.0,0.07587610930204391,0.0,0.0,0.0,0.00392412276884771,2,
2018-06-25 01:00:00,145,0.1277875006198883,0.0,0.04995499923825264,0.1277875006198883,0.0,0.1277875006198883,0.0,0.0,0.0,0.006383624496124729,2,
2018-06-25 02:00:00,145,0.07475528120994568,0.0,0.04582500085234642,0.07475528120994568,0.0,0.07475528120994568,0.0,0.0,0.0,0.003425660825163157,2,
2018-06-25 03:00:00,145,0.0798308327794075,0.0,0.04637499898672104,0.0798308327794075,0.0,0.0798308327794075,0.0,0.0,0.0,0.0037021547892541196,2,
2018-06-25 04:00:00,145,0.07499111443758011,0.0,0.04605000093579292,0.07499111443758011,0.0,0.07499111443758011,0.0,0.0,0.0,0.003453340890026718,2,
2018-06-25 05:00:00,145,0.07546527683734894,0.0,0.04653500020503998,0.07546527683734894,0.0,0.07546527683734894,0.0,0.0,0.0,0.0035117766730994315,2,
2018-06-25 06:00:00,145,0.08255888521671295,0.0,0.04763999953866005,0.08255888521671295,0.0,0.08255888521671295,0.0,0.0,0.0,0.003933105253636493,2,
2018-06-25 07:00:00,145,0.10269249975681305,0.049985215067863464,0.051362499594688416,0.052707284688949585,0.0,0.052707284688949585,0.0,0.0,0.0,0.0027071778884733,2,
2018-06-25 08:00:00,145,0.09390111267566681,0.18849310278892517,0.05208500102162361,-0.09459199011325836,0.0,0.0,0.09459199011325836,0.09459199011325836,0.0,0.0,2,
